id,f_01_past_tense,f_02_perfect_aspect,f_03_present_tense,f_04_place_adverbials,f_05_time_adverbials,f_06_first_person_pronouns,f_07_second_person_pronouns,f_08_third_person_pronouns,f_09_pronoun_it,f_10_demonstrative_pronoun,f_11_indefinite_pronoun,f_12_proverb_do,f_13_wh_question,f_14_nominalization,f_15_gerunds,f_16_other_nouns,f_17_agentless_passives,f_18_by_passives,f_19_be_main_verb,f_20_existential_there,f_21_that_verb_comp,f_22_that_adj_comp,f_23_wh_clause,f_24_infinitives,f_25_present_participle,f_26_past_participle,f_27_past_participle_whiz,f_28_present_participle_whiz,f_29_that_subj,f_30_that_obj,f_31_wh_subj,f_32_wh_obj,f_33_pied_piping,f_34_sentence_relatives,f_35_because,f_36_though,f_37_if,f_38_other_adv_sub,f_39_prepositions,f_40_adj_attr,f_41_adj_pred,f_42_adverbs,f_43_type_token,f_44_mean_word_length,f_45_conjuncts,f_46_downtoners,f_47_hedges,f_48_amplifiers,f_49_emphatics,f_50_discourse_particles,f_51_demonstratives,f_52_modal_possibility,f_53_modal_necessity,f_54_modal_predictive,f_55_verb_public,f_56_verb_private,f_57_verb_suasive,f_58_verb_seem,f_59_contractions,f_61_stranded_preposition,f_62_split_infinitve,f_63_split_auxiliary,f_64_phrasal_coordination,f_66_neg_synthetic,f_67_neg_analytic,
3570,K1Y,26.75562895,10.55497289,65.33818312,3.592707473,6.069667284,8.345792516,3.391872894,26.13081026,12.07238971,2.320755138,2.722424297,2.410014951,0.089259813,11.42525606,9.037556066,250.5299801,0.914913083,0.089259813,15.88824671,2.61084953,1.539731774,0.290094392,0.423984112,15.70972709,0.937228037,0.423984112,1.294267289,2.588534577,0.624818691,0.580188785,2.990203736,0.290094392,0.758708411,1.004172896,0.803338317,0.490928972,1.495101868,0.736393457,93.18724477,48.31187379,4.775399996,54.33691116,0.110749113,4.524514974,0.156204673,1.338897195,0.557873831,1.294267289,5.4894785,0.847968224,3.927431772,4.329100931,0.95954299,5.244014014,8.948296253,11.67072055,2.81168411,0.490928972,20.03882802,0.334724299,0,0.758708411,5.757257939,1.160377569,5.444848593
3571,K20,31.46701883,11.43013274,59.19989071,3.96183884,6.671372299,5.168605843,1.024613493,27.34579567,10.01844304,1.684919966,2.641225893,2.459072383,0.022769189,14.86828024,9.927366288,258.5441381,0.796921606,0.250461076,12.50028461,2.413534006,2.550149138,0.341537831,0.591998907,14.86828024,0.933536738,0.455383775,2.071996175,2.732302648,0.637537285,0.569229718,2.663995082,0.204922699,0.523691341,1.366151324,1.07015187,0.523691341,1.502766456,0.660306473,95.22074728,47.291605,4.098453972,52.02759626,0.112798561,4.634331527,0.113845944,1.343382135,0.341537831,1.343382135,4.872606389,0.705844851,3.347070744,3.301532366,0.910767549,5.76060475,11.70336301,12.1359776,2.572918327,0.455383775,16.30273913,0.273230265,0.022769189,0.455383775,5.305220975,0.751383228,4.439991803
3572,K21,35.44269723,10.61037708,59.69178313,3.723726418,5.944503017,9.152291438,2.332937033,27.70362727,11.03658673,2.624554162,2.71428251,2.938603378,0.089728347,13.57141255,8.99526683,250.4991139,1.054308082,0.112160434,14.69301689,2.310504946,1.772134862,0.157024608,0.493505911,14.8500415,0.964579735,0.448641737,1.525381906,2.422665381,0.515937998,0.583234258,2.243208686,0.246752955,0.695394693,1.121604343,0.964579735,0.448641737,1.480517733,0.695394693,92.3304695,46.88306153,4.778034501,54.15105767,0.112317459,4.569208726,0.224320869,1.57024608,0.201888782,1.233764777,5.585589627,0.897283474,3.835886853,3.432109289,1.368357298,4.486417371,9.713093609,11.91143812,2.512393728,0.538370085,16.7343368,0.493505911,0.044864174,0.448641737,5.226676238,1.435653559,5.809910496
3573,K22,30.87248322,10.51820882,61.01881395,3.366707008,6.161293872,6.535372428,2.024425129,30.71845087,10.93629662,1.936406645,2.838596105,2.992628452,0.044009242,12.93871713,10.12212565,253.0091319,0.990207944,0.088018484,13.86291121,2.376499065,1.760369678,0.264055452,0.352073936,15.4252393,1.188249532,0.308064694,1.562328089,2.794586863,0.484101661,0.46209704,2.134448234,0.176036968,0.484101661,0.968203323,0.880184839,0.506106282,1.496314226,0.880184839,92.68346353,47.94806909,4.819011993,51.02871603,0.114710089,4.569359331,0.132027726,1.408295742,0.374078556,1.562328089,5.039058202,0.880184839,4.026845638,4.246891847,1.232258774,4.841016613,10.93629662,11.39839366,2.838596105,0.572120145,17.3176367,0.330069315,0.044009242,0.770161734,4.841016613,1.166244911,5.149081307
3574,K23,32.40378245,12.34716617,60.77214961,3.573651348,6.76584553,6.243851513,1.686442209,28.91043787,10.43988034,2.128129455,2.128129455,2.268666305,0.080306772,13.993455,10.25919011,251.9825734,0.983757955,0.100383465,12.66839326,2.047822683,2.268666305,0.34130378,0.441687245,15.65982051,0.843221105,0.361380473,1.525828666,2.609970086,0.421610552,0.702684254,2.630046779,0.220843623,0.441687245,1.28490835,0.762914333,0.461763938,1.465598587,0.602300789,91.97133048,48.26436989,4.236182216,53.14300628,0.111124496,4.585481803,0.20076693,1.586058744,0.381457166,1.304985043,6.464695135,0.923527876,3.31265434,3.914955129,1.043988034,4.918789777,11.10241121,11.24294806,3.252424261,0.602300789,16.00112429,0.361380473,0.020076693,0.642454175,4.73809954,1.003834648,4.979019856
3575,K24,32.76686025,11.57233783,61.4191115,3.900306453,6.986263206,5.829029424,1.585838887,27.21642415,11.18659323,2.335897821,2.550200373,2.850223946,0.021430255,12.34382701,9.729335876,256.1129803,0.792919444,0.064290766,13.43677003,2.378758331,2.164455779,0.321453829,0.49289587,15.25834173,0.985791741,0.257163063,2.057304502,2.378758331,0.792919444,0.621477402,2.29303731,0.300023573,0.45003536,1.157233783,1.028652251,0.878640465,1.585838887,0.835779954,92.36440006,44.55350063,3.814585432,51.32546129,0.108951418,4.578152375,0.171442042,1.650129653,0.321453829,0.792919444,5.336133553,0.664337912,3.900306453,3.600282879,1.328675825,5.03610998,11.85093114,11.70091936,3.171677775,0.621477402,17.07991342,0.364314339,0.085721021,0.557186636,4.950388959,1.114373272,5.44328483
3576,K25,29.00212071,10.41248734,61.57696643,3.706463384,7.527559657,7.527559657,1.700387841,28.33342886,10.3551709,2.10160295,2.464607096,2.636556428,0.076421925,12.97262185,9.667373569,253.0712061,0.917063105,0.152843851,13.02993829,2.502818059,1.815020729,0.324793183,0.458531553,15.41812346,0.783324736,0.668691848,1.757704285,2.617450947,0.439426071,0.534953478,2.751189316,0.114632888,0.573164441,1.184539844,1.050801475,0.630480885,1.54754399,0.917063105,94.19002312,46.96127319,4.222311381,54.98557536,0.105175675,4.555955236,0.267476739,1.432911102,0.248371258,1.394700139,5.788960853,0.917063105,3.954834642,4.06946753,0.917063105,5.082058042,9.266158461,10.41248734,3.630041459,0.917063105,18.2457347,0.401215109,0,0.611375404,5.062952561,0.974379549,5.636117002
3577,K26,27.21058913,12.97602257,62.47152002,4.231311707,6.639904524,5.489855701,1.497233373,27.62287078,10.89291527,2.560486058,2.386893783,2.386893783,0,12.9977216,9.786264511,254.5730715,0.629271997,0.065097103,13.86568298,2.083107302,2.278398611,0.34718455,0.390582619,14.99403277,0.867961376,0.282087447,1.605728545,2.994466746,0.976456548,0.390582619,1.996311164,0.260388413,0.455679722,1.150048823,1.041553651,0.520776825,1.605728545,0.629271997,93.26244982,47.26049691,4.274709775,51.1663231,0.109905609,4.549626518,0.238689378,1.497233373,0.260388413,0.88966041,5.077574048,0.954757513,3.905826191,4.187913638,1.215145926,5.685147011,11.50048823,11.21840078,3.233156125,0.368883585,19.39893675,0.368883585,0.043398069,0.585873929,4.860583704,1.08495172,5.207768254
3578,K27,27.8229952,12.10161069,63.07830706,4.219499657,7.646504455,7.132453735,2.248971899,32.47087046,8.717443454,2.013365319,2.720185058,2.570253598,0.08567512,12.38005483,10.34527073,249.4002742,0.77107608,0.14993146,13.38673749,2.655928718,2.313228239,0.55688828,0.44979438,15.57145305,0.921007539,0.4283756,1.713502399,2.634509938,0.963845099,0.55688828,2.356065798,0.25702536,0.40695682,1.242289239,1.178032899,0.66398218,1.584989719,0.792494859,94.54249486,47.03564085,4.348012337,51.68351611,0.103731151,4.538474217,0.1070939,1.670664839,0.6425634,1.049520219,5.975839616,0.70681974,3.833961618,3.855380398,1.456477039,5.504626456,12.08019191,10.73080877,3.148560658,0.55688828,18.69859493,0.3212817,0.06425634,0.7496573,5.418951337,1.499314599,5.911583276
3579,K28,27.61011943,10.78720945,61.38435855,1.797868242,8.347245409,4.623089765,4.109413124,26.58276615,9.888275331,2.183125722,1.412610762,1.541029922,0.12841916,12.19982021,8.347245409,259.021446,0.898934121,0.25683832,14.38294594,1.541029922,0.513676641,0.12841916,0.38525748,12.32823937,1.027353281,0.12841916,2.439964043,1.412610762,0.898934121,0.642095801,2.054706562,0,0.25683832,2.054706562,0.642095801,0.25683832,1.541029922,0.642095801,96.82804674,53.03711314,3.980993964,53.93604726,0.224348273,4.558109834,0.12841916,1.155772441,0,1.797868242,5.907281366,1.669449082,4.751508925,3.338898164,0.38525748,5.778862206,8.218826249,10.53037113,2.568383203,0.898934121,17.46500578,0.513676641,0.12841916,0.513676641,5.136766406,1.284191601,3.852574804
3580,K29,24.92070684,11.32759402,44.40416855,4.077933847,6.796556411,4.077933847,1.359311282,9.968282737,6.343452651,0.906207522,0.453103761,0.453103761,0,23.56139556,9.062075215,270.0498414,0.906207522,0,10.4213865,2.265518804,0.906207522,0,0,10.87449026,1.359311282,1.359311282,2.265518804,4.077933847,0.453103761,0.906207522,4.077933847,0,0,0.906207522,1.359311282,0.906207522,0.906207522,0.906207522,111.0104214,70.68418668,3.624830086,42.59175351,0.37471681,4.938004032,1.359311282,1.359311282,0,1.359311282,6.343452651,0.453103761,4.531037608,2.718622565,0,3.171726325,7.702763933,9.515178976,4.531037608,0.906207522,0.453103761,0,0,0.453103761,6.343452651,1.359311282,0.906207522
3581,K2A,35.45218471,9.484023936,43.92006323,2.709721125,6.774302811,15.80670656,3.838771593,28.33916676,7.790448233,2.596816078,2.14519589,3.725866546,0.225810094,10.6130744,10.16145422,250.0846788,0.677430281,0,10.38726431,1.354860562,1.354860562,0.225810094,0.564525234,11.40340973,1.919385797,0.790335328,1.354860562,1.919385797,0.564525234,0.677430281,1.80648075,0,0.677430281,2.371005984,0.451620187,0.112905047,0.903240375,0.677430281,100.8242068,53.51699221,2.709721125,50.24274585,0.239584509,4.534265734,0.225810094,1.693575703,0.451620187,1.467765609,6.322682624,0.338715141,4.967822062,2.14519589,0.564525234,7.113017952,9.258213842,11.17759964,1.919385797,0.790335328,7.90335328,0.225810094,0.112905047,1.129050469,8.129163374,0.338715141,4.064581687
3582,K2B,34.52685422,11.08269395,34.95311168,2.983802217,5.115089514,6.820119352,0.42625746,18.32907076,7.246376812,0.852514919,0.852514919,0.852514919,0,21.73913043,8.95140665,271.0997442,0,0,15.771526,2.983802217,2.557544757,1.705029838,0.42625746,12.36146633,1.705029838,0,1.705029838,2.983802217,0.42625746,0.852514919,1.705029838,0,0,2.983802217,0,0,2.131287298,0.42625746,125.3196931,51.15089514,5.541346974,30.69053708,0.322250639,4.803193988,0.852514919,2.131287298,0,0.852514919,2.131287298,0.42625746,3.410059676,1.705029838,1.278772379,9.803921569,18.75532822,12.36146633,2.557544757,0,2.131287298,0.42625746,0,0.42625746,8.098891731,2.557544757,4.262574595
3583,K2C,26.91897655,8.262260128,47.97441365,4.797441365,3.464818763,8.528784648,1.865671642,13.85927505,7.462686567,2.132196162,1.865671642,1.599147122,0,20.52238806,11.46055437,272.1215352,1.332622601,0.533049041,8.528784648,0.799573561,2.931769723,0,0.533049041,12.52665245,1.865671642,1.865671642,4.530916844,3.997867804,0.26652452,0.533049041,0.799573561,0.26652452,0.26652452,2.931769723,1.066098081,0.533049041,1.865671642,1.332622601,113.5394456,49.30703625,1.066098081,46.64179104,0.318496802,4.803629872,1.332622601,2.132196162,1.332622601,1.066098081,10.12793177,1.066098081,5.330490405,3.731343284,1.066098081,3.997867804,7.462686567,14.12579957,4.264392324,0.26652452,3.731343284,0,0,0.26652452,10.66098081,1.066098081,4.530916844
3584,K2D,40.38720352,7.556395155,32.74437901,3.753503476,7.136595424,9.519576249,2.024916349,20.22446939,5.938931486,1.444604956,2.049610451,2.407674927,0.037041153,9.729476115,9.568964453,276.5492462,0.617352545,0.111123458,10.50734032,1.419910854,1.284093294,0.185205764,0.209899865,13.29777383,1.000111123,0.555617291,1.185316887,2.975639269,0.530923189,0.592658444,2.913904014,0.308676273,0.506229087,1.605116618,0.40745268,0.765517156,1.210010989,1.098887531,103.4559395,54.00600067,3.27196849,47.93125162,0.10207307,4.61184454,0.728476004,1.889098789,0.580311393,1.247052142,4.136262054,0.419799731,4.309120767,2.889209912,0.95072292,5.358620094,5.272190737,8.346606413,2.7163512,0.617352545,5.531478806,0.222246916,0.111123458,0.555617291,5.889543283,0.938375869,4.395550123
3585,K2E,46.34264492,8.23510415,44.72791862,5.005651542,6.458905216,17.92346197,1.453253674,26.48151138,9.365412563,2.260616825,3.875343129,4.359761021,0.16147263,14.3710641,9.365412563,212.9823995,0.807363152,0,11.30308413,2.260616825,5.651542064,0.484417891,0.807363152,16.95462619,0.484417891,0.484417891,1.614726304,1.776198934,0.807363152,0.807363152,1.937671565,0.322945261,1.291781043,2.422089456,1.130308413,0.16147263,3.390925238,1.291781043,96.07621508,52.96302277,4.19828839,53.77038592,0.242693363,4.567538126,1.453253674,2.260616825,0.807363152,1.130308413,5.974487324,0.484417891,6.297432585,4.521233651,1.453253674,6.943323107,8.558049411,17.27757145,4.844178912,0.645890522,5.651542064,0.968835782,0.16147263,1.130308413,10.49572098,0.807363152,8.558049411
3586,K2F,42.47028482,10.48441355,35.37788742,3.952679973,6.69993272,7.288629738,0.812962548,21.47342453,5.886970173,1.485759139,1.681991478,2.018389773,0.028033191,20.66046199,9.363085894,260.1480153,1.317559991,0.196232339,9.783583763,1.766091052,2.522987217,0.476564252,0.588697017,15.27808926,1.261493608,0.925095313,2.607086791,2.691186365,0.588697017,1.149360843,2.80331913,0.392464678,0.672796591,1.710024669,0.700829782,0.22426553,1.569858713,0.756896165,107.8717201,56.57098004,3.44808253,38.9661359,0.139941691,4.782288973,0.616730209,1.429692756,0.252298722,1.2895268,4.008746356,0.280331913,3.868580399,3.392016147,0.925095313,6.027136129,13.42789863,12.19443821,4.148912312,0.588697017,2.579053599,0.196232339,0.140165956,0.672796591,6.531733573,0.925095313,3.756447634
3587,K2G,15.28905877,8.600095557,56.3784042,0.955566173,5.255613951,2.388915432,1.911132346,9.077878643,6.211180124,1.911132346,1.433349259,0.477783086,0,15.76684185,12.42236025,246.0582895,1.911132346,0,11.46679408,1.911132346,1.433349259,0.477783086,0,14.33349259,0.955566173,2.388915432,1.911132346,3.822264692,1.433349259,0.955566173,2.388915432,0,0.477783086,2.388915432,0.477783086,0,0.955566173,1.911132346,101.2900143,67.84519828,5.255613951,54.46727186,0.365504061,4.961232076,1.911132346,1.433349259,0,2.866698519,8.12231247,0.955566173,5.255613951,9.55566173,0.955566173,4.777830865,6.688963211,8.12231247,4.777830865,0,1.911132346,0.477783086,0,0.477783086,9.55566173,1.433349259,3.822264692
3588,K2H,28.93467777,8.768084174,47.34765454,3.945637878,6.137658922,7.891275756,2.192021043,27.18106094,7.891275756,3.507233669,2.630425252,2.192021043,0,7.891275756,8.768084174,278.8250767,0.876808417,0,9.644892591,0,1.753616835,0,0.438404209,14.9057431,0.438404209,0.876808417,1.753616835,3.507233669,0.876808417,0,2.630425252,0,0.438404209,3.068829461,1.315212626,0,0.876808417,2.192021043,99.95615958,64.88382288,2.192021043,44.71722929,0.389302937,4.600694444,0.438404209,2.192021043,0,0.876808417,4.384042087,0.876808417,2.630425252,2.192021043,0,4.822446295,7.014467339,10.96010522,2.192021043,0.876808417,5.260850504,0.876808417,0,1.315212626,7.014467339,0,3.068829461
3589,K2J,43.85964912,8.771929825,30.70175439,2.192982456,6.578947368,10.96491228,8.771929825,17.54385965,8.771929825,0,2.192982456,0,0,26.31578947,8.771929825,250,0,0,13.15789474,0,8.771929825,0,0,10.96491228,2.192982456,2.192982456,4.385964912,0,2.192982456,0,2.192982456,2.192982456,4.385964912,0,0,0,2.192982456,0,122.8070175,54.8245614,0,26.31578947,0.449561404,4.70074813,0,0,0,0,0,0,8.771929825,4.385964912,2.192982456,4.385964912,17.54385965,8.771929825,15.35087719,0,0,0,0,0,13.15789474,2.192982456,2.192982456
3590,K2K,41.25644632,4.219409283,34.45850914,3.047351149,6.797937178,5.86029067,0.70323488,7.735583685,5.391467417,2.109704641,0.70323488,0.937646507,0,24.37880919,11.95499297,289.7327707,0.70323488,0.937646507,7.266760431,1.406469761,1.406469761,0,0,13.59587436,0.937646507,0,2.344116268,2.109704641,0.234411627,1.406469761,1.172058134,0.468823254,0.468823254,3.750586029,1.172058134,0,0.70323488,1.640881388,118.1434599,72.43319269,2.812939522,37.27144866,0.287388654,4.837239583,0.468823254,0.234411627,0.234411627,1.172058134,4.45382091,0.234411627,2.344116268,1.640881388,0.234411627,6.329113924,14.53352086,7.032348805,4.922644163,0,3.750586029,0.234411627,0,0.468823254,6.797937178,0.468823254,4.219409283
3591,K2L,25.80519036,6.793411857,46.5275402,3.518889595,6.353550657,10.65441572,4.789599726,19.64713357,7.086652656,1.612824398,2.639167196,3.127901862,0,16.12824398,10.16568105,245.5891696,0.439861199,0.097746933,13.19583598,1.954938664,1.906065197,0.488734666,0.195493866,16.17711744,1.026342798,0.733101999,1.368457065,1.906065197,0.733101999,0.684228532,2.101559064,0.439861199,0.390987733,2.29705293,0.733101999,0.390987733,2.248179463,0.830848932,102.7320268,56.05786618,5.473828259,46.087679,0.182346904,4.621839522,0.2932408,2.00381213,0.342114266,0.928595865,4.838473193,0.488734666,3.812130394,3.665509995,1.368457065,7.917501588,7.917501588,10.11680759,2.29705293,0.537608133,5.718195592,0.2932408,0,0.635355066,6.842285323,1.319583598,5.669322125
3592,K2M,39.46666667,8,41.06666667,2.666666667,4.8,20.26666667,3.733333333,26.13333333,9.6,1.066666667,2.133333333,3.2,0,15.46666667,8.533333333,252.8,2.133333333,0,14.4,1.066666667,3.2,0,0,11.2,1.6,2.133333333,1.6,0,0,1.066666667,3.2,0,0.533333333,1.6,1.6,0,1.066666667,1.6,111.4666667,50.66666667,2.133333333,41.06666667,0.352,4.5102657,0,0.533333333,0.533333333,2.133333333,3.733333333,0,3.733333333,2.133333333,0.533333333,5.333333333,8.533333333,10.66666667,4.8,0.533333333,3.2,1.066666667,0,1.066666667,6.4,0.533333333,3.2
3593,K2N,40.82071576,9.63523744,36.56228493,3.699242946,6.839298004,7.140399174,2.494838266,19.35650379,5.677907777,2.150722643,1.978664831,1.591534756,0.043014453,19.78664831,10.40949759,257.1834136,1.075361321,0,11.05471438,2.10770819,3.527185134,0.387130076,0.473158981,16.73262216,1.376462491,0.946317963,2.537852719,2.967997247,0.258086717,1.333448039,1.978664831,0.430144529,0.645216793,1.892635926,0.559187887,0.258086717,1.376462491,0.516173434,106.4177564,57.2092223,4.043358568,39.35822436,0.165562629,4.744813377,0.688231246,1.290433586,0.258086717,1.634549209,3.31211287,0.30110117,4.21541638,3.484170681,1.548520303,6.409153476,13.20543703,10.36648314,4.81761872,0.860289057,1.075361321,0.086028906,0.043014453,0.473158981,7.484514797,1.333448039,4.172401927
3594,K2P,8.218277449,6.574621959,58.84286654,5.588428665,3.28731098,2.629848784,5.259697567,2.958579882,16.4365549,3.944773176,2.958579882,1.972386588,0,18.73767258,9.861932939,244.2472058,0.986193294,0,13.80670611,2.629848784,0.657462196,0,0,10.51939513,3.28731098,0.657462196,0.986193294,0.986193294,0.328731098,0,1.314924392,0,0.328731098,2.301117686,0,0.328731098,0.328731098,1.972386588,103.5502959,84.48389218,5.259697567,49.96712689,0.267915845,4.579747774,0,0.657462196,0.328731098,3.28731098,8.547008547,0.328731098,4.273504274,4.273504274,0.657462196,3.944773176,3.616042078,5.917159763,1.64365549,0.986193294,10.51939513,1.314924392,0,0.328731098,8.218277449,0.657462196,5.917159763
3595,K2R,21.24081226,7.786221502,50.57929488,3.052198829,5.792948798,8.222249907,2.616170425,21.3653918,6.914164694,2.117852249,1.681823845,2.304721565,0,11.46131805,9.717204435,258.1288152,0.62289772,0.124579544,12.70711349,1.5572443,0.872056808,0.124579544,0.249159088,11.5858976,2.180142021,1.868693161,1.308085212,2.117852249,0.747477264,0.498318176,2.553880653,0.249159088,0.62289772,2.304721565,0.747477264,0.436028404,1.370374984,1.121215896,102.6535443,60.85710726,3.986545409,46.09443129,0.200323907,4.595883068,0.747477264,1.183505668,0.249159088,0.685187492,4.422573813,0.436028404,4.422573813,2.429301109,0.62289772,7.10103401,4.983181762,9.717204435,1.308085212,0.560607948,7.038744238,0.373738632,0,0.872056808,7.41248287,0.996636352,3.239068145
3596,K2S,0,0,24.27184466,0,9.708737864,0,0,4.854368932,0,0,0,0,0,9.708737864,4.854368932,310.6796117,0,0,9.708737864,0,0,0,0,9.708737864,4.854368932,9.708737864,0,0,0,0,0,0,4.854368932,0,0,0,0,0,160.1941748,38.83495146,9.708737864,38.83495146,0.451456311,4.681081081,4.854368932,0,0,0,4.854368932,0,0,4.854368932,0,29.12621359,0,14.5631068,0,0,0,0,0,0,14.5631068,0,0
